AID,CID,InChIKey,SMILES,GeneID,Symbol,UniProtKB
651741,2730,SBPBAQFWLVIOKP-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,4780,NFE2L2,Q16236
1546369,12530,SZHOJFHSIKHZHA-UHFFFAOYSA-N,CCCCCCCCCCCCC(=O)O,53831,GPR84,Q9NQS5
743239,9153,FTOVXSOBNPWTSH-UHFFFAOYSA-N,C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC=C5C4=CC2=C1,9971,NR1H4,Q96RI1
743042,24773,BLXVTZPGEOGTGG-UHFFFAOYSA-N,CCCCCCCCCC1=CC=C(C=C1)OCCOCCO,367,AR,P10275
1671198,2337,BLFLLBZGZJTVJG-UHFFFAOYSA-N,CCOC(=O)C1=CC=C(C=C1)N,1559,CYP2C9,P11712
650663,323,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC(=O)O2,760,CA2,P00918
651741,24730,SLINHMUFWFWBMU-UHFFFAOYSA-N,CC(CN(CC(C)O)CC(C)O)O,4780,NFE2L2,Q16236
1671198,2347,IRIAEXORFWYRCZ-UHFFFAOYSA-N,CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,1559,CYP2C9,P11712
1671197,7041,KLIDCXVFHGNTTM-UHFFFAOYSA-N,COC1=C(C(=CC=C1)OC)O,1557,CYP2C19,P33261
1671199,995,YNPNZTXNASCQKK-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=CC=CC=C32,1544,CYP1A2,P05177
1159527,8180,ZDPHROOEEOARMN-UHFFFAOYSA-N,CCCCCCCCCCC(=O)O,6256,RXRA,P19793
1671197,7814,CBCKQZAAMUWICA-UHFFFAOYSA-N,C1=CC(=CC=C1N)N,1557,CYP2C19,P33261
493975,938,PVNIIMVLHYAWGP-UHFFFAOYSA-N,C1=CC(=CN=C1)C(=O)O,338442,HCAR2,Q8TDS4
1671199,8441,WOZVHXUHUFLZGK-UHFFFAOYSA-N,COC(=O)C1=CC=C(C=C1)C(=O)OC,1544,CYP1A2,P05177
743227,11005,TUNFSRHWOTWDNC-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)O,5467,PPARD,Q03181
1671201,991,LCCNCVORNKJIRZ-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],1576,CYP3A4,P08684
1546364,11005,TUNFSRHWOTWDNC-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)O,53831,GPR84,Q9NQS5
720504,992,IZUPBVBPLAPZRR-UHFFFAOYSA-N,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,5347,PLK1,P53350
1671196,867,OFOBLEOULBTSOW-UHFFFAOYSA-N,C(C(=O)O)C(=O)O,1565,CYP2D6,P10635
1346795,95717,AIGDHFJPKNZUOR-UHFFFAOYSA-N,C1CC2=C(C=C3C=CC4=C5C3=C2C=CC5=CC=C4)C(=O)C1,5241,PGR,P06401
1359250,938,PVNIIMVLHYAWGP-UHFFFAOYSA-N,C1=CC(=CN=C1)C(=O)O,338442,HCAR2,Q8TDS4
1347395,8461,RMBFBMJGBANMMK-UHFFFAOYSA-N,CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],43,ACHE,P22303
1346795,15910,CRQQGFGUEAVUIL-UHFFFAOYSA-N,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,5241,PGR,P06401
743219,6001,ARSRBNBHOADGJU-UHFFFAOYSA-N,CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C,4780,NFE2L2,Q16236
651635,29393,UNAHYJYOSSSJHH-UHFFFAOYSA-N,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-],6311,ATXN2,Q99700
1671199,11509,PFCHFHIRKBAQGU-UHFFFAOYSA-N,CCCC(=O)CC,1544,CYP1A2,P05177
743085,9158,HAXBIWFMXWRORI-UHFFFAOYSA-N,C1=CC=C2C=C3C4=CC=CC5=C4C(=CC=C5)C3=CC2=C1,196,AHR,P35869
743202,5897,CZIHNRWJTSTCEX-UHFFFAOYSA-N,CC(=O)NC1=CC2=C(C=C1)C3=CC=CC=C3C2,4780,NFE2L2,Q16236
1346795,24773,BLXVTZPGEOGTGG-UHFFFAOYSA-N,CCCCCCCCCC1=CC=C(C=C1)OCCOCCO,5241,PGR,P06401
1346982,10522,RAPBNVDSDCTNRC-UHFFFAOYSA-N,CCOC(=O)C(C1=CC=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)O,8856,NR1I2,O75469
743040,6053,JCYPECIVGRXBMO-UHFFFAOYSA-N,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2,367,AR,P10275
1159555,10800,ZXVONLUNISGICL-UHFFFAOYSA-N,CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],5914,RARA,P10276
1224838,13192,RRAMGCGOFNQTLD-UHFFFAOYSA-N,C(CCCN=C=O)CCN=C=O,9970,NR1I3,Q14994
1671199,10698,BPRYUXCVCCNUFE-UHFFFAOYSA-N,CC1=CC(=C(C(=C1)C)O)C,1544,CYP1A2,P05177
743063,6478,VUNCWTMEJYMOOR-UHFFFAOYSA-N,C1(=C(C(C(=C1Cl)Cl)(Cl)Cl)Cl)Cl,367,AR,P10275
1224842,30692,TUBQDCKAWGHZPF-UHFFFAOYSA-N,C1=CC=C2C(=C1)N=C(S2)SCSC#N,2101,ESRRA,P11474
1224838,1474,ROFVEXUMMXZLPA-UHFFFAOYSA-N,C1=CC=NC(=C1)C2=CC=CC=N2,9970,NR1I3,Q14994
1619193,6998,SMQUZDBALVYZAC-UHFFFAOYSA-N,C1=CC=C(C(=C1)C=O)O,51592,TRIM33,Q9UPN9
651802,6629,YQHLDYVWEZKEOX-UHFFFAOYSA-N,CC(C)(C1=CC=CC=C1)OO,6097,RORC,P51449
1671199,3017,FHIVAFMUCKRCQO-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,1544,CYP1A2,P05177
651741,13543,CNCOEDDPFOAUMB-UHFFFAOYSA-N,C=CC(=O)NCO,4780,NFE2L2,Q16236
743083,6478,VUNCWTMEJYMOOR-UHFFFAOYSA-N,C1(=C(C(C(=C1Cl)Cl)(Cl)Cl)Cl)Cl,1588,CYP19A1,P11511
588513,8606,LDVVMCZRFWMZSG-UHFFFAOYSA-N,C1C=CCC2C1C(=O)N(C2=O)SC(Cl)(Cl)Cl,2099,ESR1,P03372
1259243,9154,GVEPBJHOBDJJJI-UHFFFAOYSA-N,C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4,367,AR,P10275
1159527,7456,LXCFILQKKLGQFO-UHFFFAOYSA-N,COC(=O)C1=CC=C(C=C1)O,6256,RXRA,P19793
501904,996,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,C1=CC=C(C=C1)O,760,CA2,P00918
720719,95717,AIGDHFJPKNZUOR-UHFFFAOYSA-N,C1CC2=C(C=C3C=CC4=C5C3=C2C=CC5=CC=C4)C(=O)C1,2908,NR3C1,P04150
588527,9158,HAXBIWFMXWRORI-UHFFFAOYSA-N,C1=CC=C2C=C3C4=CC=CC5=C4C(=CC=C5)C3=CC2=C1,9971,NR1H4,Q96RI1
743091,7070,HUWXDEQWWKGHRV-UHFFFAOYSA-N,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)Cl)Cl)N,2099,ESR1,P03372
1671199,6049,KCXVZYZYPLLWCC-UHFFFAOYSA-N,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,1544,CYP1A2,P05177
1346978,8117,MTHSVFCYNBDYFN-UHFFFAOYSA-N,C(COCCO)O,840,CASP7,P55210
1259369,8134,SBASXUCJHJRPEV-UHFFFAOYSA-N,COCCOCCO,2737,GLI3,P10071
1508620,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,10519,CIB1,Q99828
1671197,7002,QPUYECUOLPXSFR-UHFFFAOYSA-N,CC1=CC=CC2=CC=CC=C12,1557,CYP2C19,P33261
1259392,7586,WPYCRFCQABTEKC-UHFFFAOYSA-N,C1C(O1)COC2=CC(=CC=C2)OCC3CO3,2737,GLI3,P10071
1224839,13257,DOWJXOHBNXRUOD-UHFFFAOYSA-N,CC1=C2C=CC3=CC=CC=C3C2=CC=C1,9970,NR1I3,Q14994
651741,9117,GYFAGKUZYNFMBN-UHFFFAOYSA-N,C1=CC2=C3C(=C1)C4=CC=CC5=C4C6=C(C=C5)C=CC(=C36)C=C2,4780,NFE2L2,Q16236
1259243,3589,FRCCEHPWNOQAEU-UHFFFAOYSA-N,C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,367,AR,P10275
624146,1738,QRMZSPFSDQBLIX-UHFFFAOYSA-N,COC1=C(C=CC(=C1)CC(=O)O)O,2744,GLS,O94925
1671196,21694,ALRLPDGCPYIVHP-UHFFFAOYSA-N,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)[N+](=O)[O-],1565,CYP2D6,P10635
1671197,31256,SWXVUIWOUIDPGS-UHFFFAOYSA-N,CC(=O)CC(C)(C)O,1557,CYP2C19,P33261
1159527,6720,LKPLKUMXSAEKID-UHFFFAOYSA-N,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-],6256,RXRA,P19793
1159528,1032,XBDQKXXYIPTUBI-UHFFFAOYSA-N,CCC(=O)O,3725,JUN,P05412
1346982,13387,SECXISVLQFMRJM-UHFFFAOYSA-N,CN1CCCC1=O,8856,NR1I2,O75469
1671199,94310,UADWUILHKRXHMM-UHFFFAOYSA-N,CCCCC(CC)COC(=O)C1=CC=CC=C1,1544,CYP1A2,P05177
307909,985,IPCSVZSSVZVIGE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)O,2171,FABP5,Q01469
1671199,11507,VLJXXKKOSFGPHI-UHFFFAOYSA-N,CCCC(C)CC,1544,CYP1A2,P05177
1671196,8413,NUIURNJTPRWVAP-UHFFFAOYSA-N,CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)C)N,1565,CYP2D6,P10635
462275,289,YCIMNLLNPGFGHC-UHFFFAOYSA-N,C1=CC=C(C(=C1)O)O,11238,CA5B,Q9Y2D0
651741,7017,LLEMOWNGBBNAJR-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC=CC=C2O,4780,NFE2L2,Q16236
1224819,10800,ZXVONLUNISGICL-UHFFFAOYSA-N,CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],2101,ESRRA,P11474
743083,6001,ARSRBNBHOADGJU-UHFFFAOYSA-N,CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C,1588,CYP19A1,P11511
1346795,11769,CUARLQDWYSRQDF-UHFFFAOYSA-N,C1CC2=CC=C(C3=CC=CC1=C23)[N+](=O)[O-],5241,PGR,P06401
1259388,5897,CZIHNRWJTSTCEX-UHFFFAOYSA-N,CC(=O)NC1=CC2=C(C=C1)C3=CC=CC=C3C2,9734,HDAC9,Q9UKV0
743079,8698,XSIFPSYPOVKYCO-UHFFFAOYSA-N,CCCCOC(=O)C1=CC=CC=C1,2099,ESR1,P03372
743241,9153,FTOVXSOBNPWTSH-UHFFFAOYSA-N,C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC=C5C4=CC2=C1,7421,VDR,P11473
146635,412,MYKUKUCHPMASKF-UHFFFAOYSA-N,C1CC(NC1)C2=CN=CC=C2,1141,CHRNB2,P17787
1346982,15659,PHQOGHDTIVQXHL-UHFFFAOYSA-N,CO[Si](CCCNCCN)(OC)OC,8856,NR1I2,O75469
1224841,10800,ZXVONLUNISGICL-UHFFFAOYSA-N,CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],2101,ESRRA,P11474
1671199,6720,LKPLKUMXSAEKID-UHFFFAOYSA-N,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-],1544,CYP1A2,P05177
1224848,8530,FRASJONUBLZVQX-UHFFFAOYSA-N,C1=CC=C2C(=O)C=CC(=O)C2=C1,2101,ESRRA,P11474
1671198,7020,JNELGWHKGNBSMD-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3O2,1559,CYP2C9,P11712
1259381,16698,YDONNITUKPKTIG-UHFFFAOYSA-N,C(N(CP(=O)(O)O)CP(=O)(O)O)P(=O)(O)O,367,AR,P10275
1374899,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,10919,EHMT2,Q96KQ7
1346982,7586,WPYCRFCQABTEKC-UHFFFAOYSA-N,C1C(O1)COC2=CC(=CC=C2)OCC3CO3,8856,NR1I2,O75469
1671197,11803,ZUTCJXFCHHDFJS-UHFFFAOYSA-N,C1=CC2=C(C=CC=C2[N+](=O)[O-])C(=C1)[N+](=O)[O-],1557,CYP2C19,P33261
1671197,6053,JCYPECIVGRXBMO-UHFFFAOYSA-N,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2,1557,CYP2C19,P33261
1671199,15752,KWMDHCLJYMVBNS-UHFFFAOYSA-N,C1=C(C=C(C(=C1[N+](=O)[O-])N)Br)[N+](=O)[O-],1544,CYP1A2,P05177
1346982,8134,SBASXUCJHJRPEV-UHFFFAOYSA-N,COCCOCCO,8856,NR1I2,O75469
1259244,992,IZUPBVBPLAPZRR-UHFFFAOYSA-N,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,2099,ESR1,P03372
568363,996,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,C1=CC=C(C=C1)O,760,CA2,P00918
743122,7102,DMVOXQPQNTYEKQ-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC=C(C=C2)N,196,AHR,P35869
651632,5954,DXBHBZVCASKNBY-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,79915,ATAD5,Q96QE3
1671199,727,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,1544,CYP1A2,P05177
504333,8411,JRBJSXQPQWSCCF-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N,29994,BAZ2B,Q9UIF8
1671201,95717,AIGDHFJPKNZUOR-UHFFFAOYSA-N,C1CC2=C(C=C3C=CC4=C5C3=C2C=CC5=CC=C4)C(=O)C1,1576,CYP3A4,P08684
1671198,6053,JCYPECIVGRXBMO-UHFFFAOYSA-N,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2,1559,CYP2C9,P11712
743219,3224,RDYMFSUJUZBWLH-UHFFFAOYSA-N,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,4780,NFE2L2,Q16236
1259243,8441,WOZVHXUHUFLZGK-UHFFFAOYSA-N,COC(=O)C1=CC=C(C=C1)C(=O)OC,367,AR,P10275
504444,992,IZUPBVBPLAPZRR-UHFFFAOYSA-N,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,4780,NFE2L2,Q16236
1224895,2723650,PDQAZBWRQCGBEV-UHFFFAOYSA-N,C1CNC(=S)N1,7253,TSHR,P16473
624129,33528,JPMIIZHYYWMHDT-UHFFFAOYSA-N,CCCCCCCCN1C(=O)C=CS1,187,APLNR,P35414
1159552,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,5914,RARA,P10276
1224848,177,IKHGUXGNUITLKF-UHFFFAOYSA-N,CC=O,2101,ESRRA,P11474
743202,8663,JWAZRIHNYRIHIV-UHFFFAOYSA-N,C1=CC=C2C=C(C=CC2=C1)O,4780,NFE2L2,Q16236
1671197,11767,LSIKFJXEYJIZNB-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2[N+](=O)[O-],1557,CYP2C19,P33261
1671197,13257,DOWJXOHBNXRUOD-UHFFFAOYSA-N,CC1=C2C=CC3=CC=CC=C3C2=CC=C1,1557,CYP2C19,P33261
1671196,7810,NPDACUSDTOMAMK-UHFFFAOYSA-N,CC1=CC=C(C=C1)Cl,1565,CYP2D6,P10635
588855,33528,JPMIIZHYYWMHDT-UHFFFAOYSA-N,CCCCCCCCN1C(=O)C=CS1,4088,SMAD3,P84022
887,6629,YQHLDYVWEZKEOX-UHFFFAOYSA-N,CC(C)(C1=CC=CC=C1)OO,246,ALOX15,P16050
743140,44368,PYVWGNPFWVQISD-UHFFFAOYSA-N,CC1=C2C=C3C=CC4=C5C3=C(C2=CC=C1)C=CC5=CC=C4,5468,PPARG,P37231
1224848,17520,DMSMPAJRVJJAGA-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)NS2,2101,ESRRA,P11474
39064,42138,SBMIVUVRFPGOEB-UHFFFAOYSA-N,C1=C2C(=CC(=C1Cl)Cl)OC3=CC(=C(C(=C23)Cl)Cl)Cl,196,AHR,P35869
743053,29393,UNAHYJYOSSSJHH-UHFFFAOYSA-N,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-],367,AR,P10275
1671196,16932,KBSPJIWZDWBDGM-UHFFFAOYSA-N,CC1=C2C=CC3=CC=CC4=C3C2=C(C=C1)C=C4,1565,CYP2D6,P10635
1224848,13192,RRAMGCGOFNQTLD-UHFFFAOYSA-N,C(CCCN=C=O)CCN=C=O,2101,ESRRA,P11474
624146,785,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,C1=CC(=CC=C1O)O,2744,GLS,O94925
651741,5997,HVYWMOMLDIMFJA-DPAQBDIFSA-N,CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,4780,NFE2L2,Q16236
743239,95717,AIGDHFJPKNZUOR-UHFFFAOYSA-N,C1CC2=C(C=C3C=CC4=C5C3=C2C=CC5=CC=C4)C(=O)C1,9971,NR1H4,Q96RI1
588526,8139,UQDUPQYQJKYHQI-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)OC,9971,NR1H4,Q96RI1
1671199,39800,BEGLCMHJXHIJLR-UHFFFAOYSA-N,CN1C(=O)C=CS1,1544,CYP1A2,P05177
1671196,999,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C1=CC=C(C=C1)CC(=O)O,1565,CYP2D6,P10635
743222,95717,AIGDHFJPKNZUOR-UHFFFAOYSA-N,C1CC2=C(C=C3C=CC4=C5C3=C2C=CC5=CC=C4)C(=O)C1,7421,VDR,P11473
1259383,7102,DMVOXQPQNTYEKQ-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC=C(C=C2)N,2099,ESR1,P03372
326467,8530,FRASJONUBLZVQX-UHFFFAOYSA-N,C1=CC=C2C(=O)C=CC(=O)C2=C1,3620,IDO1,P14902
39064,51130,LVYBAQIVPKCOEE-UHFFFAOYSA-N,C1=C2C(=CC(=C1Cl)Cl)OC3=C2C(=C(C(=C3Cl)Cl)Cl)Cl,196,AHR,P35869
1224839,7070,HUWXDEQWWKGHRV-UHFFFAOYSA-N,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)Cl)Cl)N,9970,NR1I3,Q14994
1259244,8530,FRASJONUBLZVQX-UHFFFAOYSA-N,C1=CC=C2C(=O)C=CC(=O)C2=C1,2099,ESR1,P03372
1671196,6654,GRWFGVWFFZKLTI-UHFFFAOYSA-N,CC1=CCC2CC1C2(C)C,1565,CYP2D6,P10635
651741,3039,OEBRKCOSUFCWJD-UHFFFAOYSA-N,COP(=O)(OC)OC=C(Cl)Cl,4780,NFE2L2,Q16236
1159552,17520,DMSMPAJRVJJAGA-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)NS2,5914,RARA,P10276
1671199,7041,KLIDCXVFHGNTTM-UHFFFAOYSA-N,COC1=C(C(=CC=C1)OC)O,1544,CYP1A2,P05177
1259244,8071,XTHFKEDIFFGKHM-UHFFFAOYSA-N,COCCOC,2099,ESR1,P03372
1671198,1674,PPQNQXQZIWHJRB-UHFFFAOYSA-N,CC1=C2CCC3=C2C(=CC4=C3C=CC5=CC=CC=C54)C=C1,1559,CYP2C9,P11712
884,16932,KBSPJIWZDWBDGM-UHFFFAOYSA-N,CC1=C2C=CC3=CC=CC4=C3C2=C(C=C1)C=C4,1576,CYP3A4,P08684
433725,938,PVNIIMVLHYAWGP-UHFFFAOYSA-N,C1=CC(=CN=C1)C(=O)O,338442,HCAR2,Q8TDS4
720659,39327,OQMBBFQZGJFLBU-UHFFFAOYSA-N,CCOC1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-],8856,NR1I2,O75469
743036,9223,IANQTJSKSUMEQM-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CO2,367,AR,P10275
1645842,7814,CBCKQZAAMUWICA-UHFFFAOYSA-N,C1=CC(=CC=C1N)N,1559,CYP2C9,P11712
720552,7070,HUWXDEQWWKGHRV-UHFFFAOYSA-N,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)Cl)Cl)N,7157,TP53,P04637
743063,29393,UNAHYJYOSSSJHH-UHFFFAOYSA-N,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-],367,AR,P10275
1671199,999,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C1=CC=C(C=C1)CC(=O)O,1544,CYP1A2,P05177
1224839,34192,QHTQREMOGMZHJV-UHFFFAOYSA-N,CCN(CC)C(=O)SCC1=CC=C(C=C1)Cl,9970,NR1I3,Q14994
493210,180933,UORKIKBNUWJNJF-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C(=O)C=CC4=O,216,ALDH1A1,P00352
1671196,7041,KLIDCXVFHGNTTM-UHFFFAOYSA-N,COC1=C(C(=CC=C1)OC)O,1565,CYP2D6,P10635
651741,11818,ULALSFRIGPMWRS-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=C(C=C2[N+](=O)[O-])[N+](=O)[O-],4780,NFE2L2,Q16236
651741,33528,JPMIIZHYYWMHDT-UHFFFAOYSA-N,CCCCCCCCN1C(=O)C=CS1,4780,NFE2L2,Q16236
1224895,16682746,APQHKWPGGHMYKJ-UHFFFAOYSA-N,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,7253,TSHR,P16473
1645841,785,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,C1=CC(=CC=C1O)O,1576,CYP3A4,P08684
1259403,727,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,2101,ESRRA,P11474
1346982,8418,MWPLVEDNUUSJAV-UHFFFAOYSA-N,C1=CC=C2C=C3C=CC=CC3=CC2=C1,8856,NR1I2,O75469
1671199,9117,GYFAGKUZYNFMBN-UHFFFAOYSA-N,C1=CC2=C3C(=C1)C4=CC=CC5=C4C6=C(C=C5)C=CC(=C36)C=C2,1544,CYP1A2,P05177
1259247,16932,KBSPJIWZDWBDGM-UHFFFAOYSA-N,CC1=C2C=CC3=CC=CC4=C3C2=C(C=C1)C=C4,367,AR,P10275
1259369,332,YOMSJEATGXXYPX-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C=C)O,2737,GLI3,P10071
1159939,10800,ZXVONLUNISGICL-UHFFFAOYSA-N,CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],2859,GPR35,Q9HC97
540270,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,3320,HSP90AA1,P07900
1346982,8411,JRBJSXQPQWSCCF-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N,8856,NR1I2,O75469
1671199,6853,NIHNNTQXNPWCJQ-UHFFFAOYSA-N,C1C2=CC=CC=C2C3=CC=CC=C31,1544,CYP1A2,P05177
1159555,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,5914,RARA,P10276
1259243,7586,WPYCRFCQABTEKC-UHFFFAOYSA-N,C1C(O1)COC2=CC(=CC=C2)OCC3CO3,367,AR,P10275
743219,2336,FMMWHPNWAFZXNH-UHFFFAOYSA-N,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,4780,NFE2L2,Q16236
743202,11764,AVCSMMMOCOTIHF-UHFFFAOYSA-N,C1=CC2=C(C(=C1)[N+](=O)[O-])C(=CC=C2)[N+](=O)[O-],4780,NFE2L2,Q16236
1224895,6629,YQHLDYVWEZKEOX-UHFFFAOYSA-N,CC(C)(C1=CC=CC=C1)OO,7253,TSHR,P16473
1030,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,216,ALDH1A1,P00352
1259244,177,IKHGUXGNUITLKF-UHFFFAOYSA-N,CC=O,2099,ESR1,P03372
1030,3314,RRAFCDWBNXTKKO-UHFFFAOYSA-N,COC1=C(C=CC(=C1)CC=C)O,216,ALDH1A1,P00352
1671196,6492,HECLRDQVFMWTQS-UHFFFAOYSA-N,C1C=CC2C1C3CC2C=C3,1565,CYP2D6,P10635
1671197,2337,BLFLLBZGZJTVJG-UHFFFAOYSA-N,CCOC(=O)C1=CC=C(C=C1)N,1557,CYP2C19,P33261
743091,3224,RDYMFSUJUZBWLH-UHFFFAOYSA-N,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,2099,ESR1,P03372
342484,289,YCIMNLLNPGFGHC-UHFFFAOYSA-N,C1=CC=C(C(=C1)O)O,771,CA12,O43570
1159552,3224,RDYMFSUJUZBWLH-UHFFFAOYSA-N,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,5914,RARA,P10276
743053,30692,TUBQDCKAWGHZPF-UHFFFAOYSA-N,C1=CC=C2C(=C1)N=C(S2)SCSC#N,367,AR,P10275
1159527,8063,HGBOYTHUEUWSSQ-UHFFFAOYSA-N,CCCCC=O,6256,RXRA,P19793
1224842,9171,WDECIBYCCFPHNR-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC=CC=C43,2101,ESRRA,P11474
743202,10800,ZXVONLUNISGICL-UHFFFAOYSA-N,CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],4780,NFE2L2,Q16236
1224838,7903,JSZOAYXJRCEYSX-UHFFFAOYSA-N,CCC[N+](=O)[O-],9970,NR1I3,Q14994
743228,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,3315,HSPB1,P04792
1030,7847,HGINCPLSRVDWNT-UHFFFAOYSA-N,C=CC=O,216,ALDH1A1,P00352
743054,4115,IAKOZHOLGAGEJT-UHFFFAOYSA-N,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,367,AR,P10275
1546369,11005,TUNFSRHWOTWDNC-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)O,53831,GPR84,Q9NQS5
1259403,7108,WJFKNYWRSNBZNX-UHFFFAOYSA-N,C1=CC=C2C(=C1)NC3=CC=CC=C3S2,2101,ESRRA,P11474
